TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
"GO:0005622"	"intracellular anatomical structure"	-29.535430862360137	7.022054131074041	40.30417387187009	0.9997709039972241	0.00012419	null
"GO:0005634"	"nucleus"	-13.196046383017581	6.506607302801017	12.299943073465876	0.5096757237421312	0.67197631	null
"GO:0005737"	"cytoplasm"	-19.330957053628676	6.812787793980809	24.89336809708311	0.7718643786459374	0.20720007	null
"GO:0005739"	"mitochondrion"	-2.548464411065897	5.850670123785282	2.7162231428197097	0.5960539541067195	0.37244178	null
"GO:0005829"	"cytosol"	-6.440974869550543	5.640355204898737	1.6735941329659796	0.834545597771892	0.13671381	null
"GO:0012505"	"endomembrane system"	-3.2295383669209814	6.0875304905954755	4.686256647494504	0.9998562057153999	7.382E-05	null
"GO:0030677"	"ribonuclease P complex"	-1.415645005454238	4.112336835745317	0.04961342822621364	0.956337968909809	0.28931168	null
"GO:0031090"	"organelle membrane"	-2.797922108748472	6.097599472519186	4.796175425665669	0.600046906901302	0.35947407	null
"GO:0031410"	"cytoplasmic vesicle"	-1.4297902400652236	5.549315988650155	1.3570963943208312	0.5879561217192439	0.30981484	null
"GO:0097708"	"intracellular vesicle"	-1.3447658186721105	5.549626040130236	1.3580656011265784	0.5950050893529766	0.9775472	31410
"GO:0031974"	"membrane-enclosed lumen"	-9.260194586802951	5.8457260718552675	2.6854766850215794	0.9998688696344877	6.605E-05	null
"GO:0031981"	"nuclear lumen"	-9.17467940772286	5.7465913900240135	2.1374036443708238	0.46864611569666365	0	null
"GO:0005654"	"nucleoplasm"	-6.812691186171513	5.493552846506711	1.1935686041353335	0.49636132731979377	0.85092555	31981
"GO:0005730"	"nucleolus"	-1.4168299730077767	5.357094016608143	0.8717421434870452	0.4937376567280542	0.81979277	31981
"GO:0043233"	"organelle lumen"	-9.18764391965434	5.845724832805203	2.6854690233077	0.5239450157510399	0.97314178	31981
"GO:0070013"	"intracellular organelle lumen"	-9.22543248054374	5.845716159355769	2.685415391310544	0.5011573725584054	0.94337771	31981
"GO:0031982"	"vesicle"	-1.4121267635327013	5.565327061291806	1.4080621150467634	0.6581982227502585	0.30513959	null
"GO:0032991"	"protein-containing complex"	-7.75728741661691	6.587973482324687	14.83437673106848	1	-0	null
"GO:0043226"	"organelle"	-27.5500035422652	6.857188612552054	27.573029541270206	0.9997919769694065	0.00022436	null
"GO:0043227"	"membrane-bounded organelle"	-26.13543276028575	6.737289592500477	20.921144874581575	0.565748169317886	0.64856585	null
"GO:0043228"	"non-membrane-bounded organelle"	-5.966321394737432	6.397159488539457	9.559941801621372	0.6187300280398375	0.39407892	null
"GO:0043229"	"intracellular organelle"	-27.46332449639813	6.846468741561551	26.90076394949092	0.5128333969480695	0.64363553	null
"GO:0043231"	"intracellular membrane-bounded organelle"	-25.359084446084495	6.727717135074453	20.46505837076719	0.4718389799943612	0.53510821	null
"GO:0043232"	"intracellular non-membrane-bounded organelle"	-5.9428402988879085	6.379604434315184	9.181215622847537	0.56940043469553	0.30794597	null
"GO:0110165"	"cellular anatomical entity"	-27.094547349210934	7.409859101076661	98.43624036635251	1	-0	null
"GO:0140513"	"nuclear protein-containing complex"	-4.189195830454442	5.761720409520058	2.213174163781393	0.5468201614054395	0.4800794	null
"GO:0140535"	"intracellular protein-containing complex"	-1.4100054045319748	5.841982305046335	2.6624264188153304	0.944905481746662	-0	null
